inegi_id,restaurant_name,restaurant_capacity,street_name,ext_number,int_number,coord_long,coord_lat,city
14039722513010881000000000U2,19 Y MEDIO,0-5,LOPEZ PORTILLO,618,0,-103.33368876,20.68163246,GDL
14039722514016951000000000S5,TACOS LUIS,0-5,LOPEZ PORTILLO,645,,-103.33381342,20.68201234,GDL
14039722514022871000000000U7,TORTAS LAS PICOSITAS,0-5,TUBEROSA,542,0,-103.33739957,20.65625264,GDL
14039722513014202000000000U7,LONCHES GEMMA,0-5,MAR NEGRO,0,,-103.36625992,20.70174328,GDL
14039722512005013000000000U1,MARISCOS YANI,11-30,MARTIN ALONSO,1369,,-103.37023336,20.64397090,GDL
14039722511015291000000000U3,GORDITAS DOÑA ROSA,0-5,JUAN JOSE BAZ,1068,,-103.34056601,20.69262078,GDL
14039722518007101000000000U9,LA SOPERIA,0-5,TRIGO,0,0,-103.38473193,20.65125132,GDL
14039722212034822000000000U7,RESTAURANT LA CASA DE DOÑA INES,11-30,PABLO NERUDA,2373,0,-103.37623457,20.69925977,GDL
14039722511015751000000000U6,NIGUIRI SAN COMIDA JAPONES,0-5,MANUEL ACUÑA,3030,,-103.39170196,20.68466962,GDL
14039722513004901000000000U6,CENADURIA,0-5,ACERINA,841,0,-103.33740232,20.68893375,GDL
14039722514037081000000000S6,TORTAS PLANCHADAS SIN NOMBRE,0-5,PABLO NERUDA,2588,4,-103.37932475,20.69773793,GDL
14039722512003571000000000U0,MARISCOS LA TREMENDA MARISQUERIA,0-5,ISLA MARTINICA,2524,0,-103.37545527,20.64552103,GDL
14039722512000991000000000U3,MARISCOS EL ARBOL,0-5,CALZADA DEL EJERCITO,616,,-103.33425418,20.66178845,GDL
14039461110079081000000000U7,TORTAS Y CARNITAS JUANITO,0-5,MARTIN ALONSO,1367,,-103.36982912,20.64382471,GDL
14039722511019331000000000U3,RESTAURANTE TECOJOCOTA,0-5,PLACERES,1029,,-103.39320988,20.66416306,GDL
14039722219028191000000000U0,MARISCOS EL RUSO,0-5,CRUZ DEL SUR,2440,0,-103.37909652,20.64721198,GDL
14039722219039062001000000U0,VIRUETES SEAFOOD,6-10,MARTIN ALONSO,1399,0,-103.36974897,20.64379573,GDL
14039722514002581000000000U6,YOGOS TORTAS AHOGADAS,0-5,FRAY JUNIPERO SERRA,1136,0,-103.34175601,20.69386195,GDL
14039722511014601000000000U4,RESTAURATE GUNDO,0-5,MANUEL ACUÑA,3032,0,-103.39175977,20.68467046,GDL
14039722513013391000000000U9,QUESADILLAS PANDITA,0-5,CALZADA DEL EJERCITO,264,0,-103.33276498,20.66624563,GDL
14039722514013421000000000U2,LONCHERIA,0-5,10,1861,,-103.35039449,20.64573218,GDL
14039722517001572000000000S9,HOT DOG FURTER,0-5,RUBEN DARIO,1237,1,-103.38371873,20.69491062,GDL
14039722513003171010000000U7,DEPECHE COUSINE COMIDA PARA LLEVAR,0-5,RUBEN DARIO,1237,0,-103.38371873,20.69491062,GDL
14039722513007251000000000U3,MENUDERIA CHITO,6-10,MANUEL ACUÑA,3036,0,-103.39185619,20.68467119,GDL
14039722511002652001000000U1,EL LECHON DE DOROTEO,6-10,MANUEL ACUÑA,3040,,-103.39188509,20.68466783,GDL
14039722514020702000000000S6,LONCHES EL PECEBRE,6-10,FLORENCIA,2818,1,-103.38380441,20.69488861,GDL
14039722517000513000000000U4,1/4 DE KILO HAMBURGUEZAS,11-30,FLORENCIA,2818,9,-103.38380441,20.69488861,GDL
14039722512006101000000000S3,MARISCOS RUBI EXTENSION,0-5,MARTIN ALONSO,1323,,-103.36909291,20.64353370,GDL
14039722515004861000000000U7,LA ENSALADA DE MUCCA RESTAURANTE,0-5,GUADALUPE,151,0,-103.39394050,20.66621283,GDL
14039722517010191000000000U7,PIZZA LA STANZA,0-5,ISLA ESPAÑOLA,2545,,-103.37505793,20.64517188,GDL
14039722511014551000000000U1,PALACIO EXPRESS,0-5,CALZADA DEL EJERCITO,658,,-103.33457066,20.66063374,GDL
14039722519009241000000000U9,VERDE MIEL RESTAURANTE,0-5,MANUEL ACUÑA,3042,0,-103.39193330,20.68467071,GDL
14039722514012381000000000U9,LONCHES,0-5,COYUL,0,,-103.38453938,20.65077729,GDL
14039722518000991010000000U0,TACOS GUS,0-5,JARAUTA,35,0,-103.33188692,20.67161560,GDL
14039722511011321000000000U2,DISTRITO WOK,0-5,MANUEL ACUÑA,3044,0,-103.39195258,20.68467059,GDL
14039722514035081000000000U8,LOS CHAMORROS DE LA ABUELA,0-5,MANUEL ACUÑA,3046,0,-103.39197186,20.68467047,GDL
14039722517008651000000000U4,HOT DOGS Y HAMBURGUSAS SIN NOMBRE,0-5,JARAUTA,39,,-103.33184629,20.67174197,GDL
14039722110004103000000000U4,MARISCOS HNOS RUBI,11-30,MARTIN ALONSO,1307,,-103.36874294,20.64339533,GDL
14039722514035871000000000U2,RIVERAS FISH TACO,0-5,JARAUTA,32,0,-103.33184007,20.67154131,GDL
14039722517009002000038094S9,CUARTO DE KILO,0-5,FLORENCIA,2818,,-103.38392299,20.69491958,GDL
14039722511020071000000000U2,TOMOMI RAMEN & SUSHI,0-5,RINCONADA DEL FUEGO,2876,,-103.38804351,20.65425858,GDL
14039722514036501000000000U4,TAQUERIA D MONKEY,0-5,REVOLUCION,1015,,-103.33276580,20.66530000,GDL
14039722219039622001000000U1,CARNES ASADAS SU CASA,0-5,CREPUSCULO,2727,0,-103.39031497,20.65735510,GDL
14039722514034241000000000U9,TACOS Y BURRITOS,0-5,REVOLUCION,1019,,-103.33273978,20.66528620,GDL
14039722511006473000000000U8,SUPER SALADS,11-30,TERRANOVA,1053,0,-103.38667303,20.69244394,GDL
14039722516005214000089535S6,LOUIE BURGUER,31-50,TERRANOVA,1073,,-103.38666018,20.69247068,GDL
14039722511018422000000000U1,INDARA,6-10,JOSE MARIA VIGIL,2991,1,-103.38751084,20.69156377,GDL
14039722513014211000000000U8,CENADURIA CARMELITA,0-5,TAMAULIPAS,1166,0,-103.35116767,20.69996711,GDL
14039722517004891001000000U0,PIZZERIA Y CREPAS YOGIBEAR,0-5,REVOLUCION,1025,0,-103.33269811,20.66526409,GDL
14039722511018241000000000U5,LONCHERIA EL PINGUINO,0-5,10,1881,,-103.35025097,20.64548678,GDL
14039722517000542010018998S3,LITTLE CAESARS PANAMERICANA,0-5,MANUEL ÁVILA CAMACHO,1650,,-103.35861339,20.70195855,GDL
14039722219043952001000000U6,TACOS RANGER,0-5,REVOLUCION,1033,0,-103.33266063,20.66524419,GDL
14039722511000143001000000U3,RESTAURANTE BAR EL PARIENTE BELTOR,0-5,CRUZ DEL SUR,2472,0,-103.37950918,20.64701828,GDL
14039722511015331000000000U7,ASADOS LAS BRAZAS,0-5,MIGUEL GALINDO,1630,,-103.35683219,20.70168371,GDL
14039722513004701000000000U0,POZOLERIA SIN NOMBRE,0-5,ISLA MARTINICA,2591,0,-103.37565641,20.64516731,GDL
14039722514022601000000000U8,PUESTO DE DESAYUNOS LOS PONYS,0-5,COYUL,0,,-103.38486742,20.65079179,GDL
14039722219039482000074285S0,RESTAURANTE MARVICA,6-10,JORGE ALVAREZ DEL CASTILLO Z,1482,,-103.36596029,20.70222865,GDL
14039722511011521000000000U7,COMIDA PARA LLEVAR CONSTANZA,0-5,ALFONSO REYES,696,0,-103.34483016,20.69674296,GDL
14039722513014351000000000U2,CARNITAS URUAPAN,0-5,CRUZ DEL SUR,2457,0,-103.37930691,20.64685097,GDL
14039722511012883000000000U0,RESTAURANT ITALIANO GIARDINO DI BACCO,11-30,JOSE MARIA VIGIL,2997,,-103.38766671,20.69158221,GDL
14039722511012431000000000M8,RESTAURANTE BOEDO,11-30,GUADALUPE,175,,-103.39423916,20.66620642,GDL
14039722516005001000000000U7,JERRYS HAMBURGUESAS,0-5,MANUEL ACUÑA,3056,0,-103.39223212,20.68468262,GDL
14039722514030161000000000U3,LONCHES PEPE VELIZ,0-5,REVOLUCION,1039,,-103.33255547,20.66518839,GDL
14039722219009111001000000U1,TACOS ENVINADOS CARLOS,0-5,CALZADA DEL FEDERALISMO NORTE,,,-103.35459573,20.70126784,GDL
14039722513020041000000000U1,DESAYUNOS ANITA,0-5,MARIANO JIMENEZ,816,,-103.33457940,20.68527117,GDL
14039722219041462001000000U8,TORTAS AHOGADAS HUGO,0-5,TECOLOTE,497,0,-103.35355400,20.64412816,GDL
14039722513009371000000000U7,TOSTADAS TZ EL ZURDO,0-5,10,1890,0,-103.35029727,20.64529594,GDL
14039722511007771000000000U4,FAFALAFEL,0-5,MARIANO JIMENEZ,849,0,-103.33465402,20.68547007,GDL
14039722511003621000000000U5,COMEDOR FLEXO UNIVERSAL,6-10,3,1374,,-103.36660056,20.64282852,GDL
14039722511015212000000000U9,NIO NIO RESTAURANTE JAPONES,6-10,GENERAL EULOGIO PARRA,3008,,-103.39072018,20.68764045,GDL
14039722219036181000000000U1,ANTOJITOS LUCY,0-5,GABINO BARREDA,0,,-103.34111941,20.65110752,GDL
14039722514027961000000000U1,TAQUERIA SAN CHARBEL,0-5,JARAUTA,115,0,-103.33148927,20.67286034,GDL
14039722512000261000000000U1,MARISCOS LA BAHIA,0-5,COAHUILA,1512,,-103.35708661,20.70191433,GDL
14039722219014851001000000U5,MARISCOS BANDERA,6-10,ANTONIO BRAVO,776,0,-103.33341110,20.66229434,GDL
14039722212009961000000000U4,TORTAS CONRA,6-10,MAGISTERIO,4,0,-103.34895148,20.69927719,GDL
14039722511015761000000000U5,EL MINERAL,0-5,TERRANOVA,1079,,-103.38657280,20.69295293,GDL
14039722516005271000000000U6,ALITAS,0-5,ISLA MARTINICA,2586,0,-103.37586301,20.64505328,GDL
14039722212005731000000000U5,PREPARACION DE TACOS Y TOSTADAS,0-5,JOSE MARIA ECHAURI,182,,-103.33432212,20.68493687,GDL
14039722212024661000000000U1,COCINA ECONOMICA  SIN NOMBRE,0-5,MANUEL DOBLADO,290,,-103.33164766,20.67578107,GDL
14039722514027781000000000U3,TACOS DORADOS,0-5,INDUSTRIA,1,,-103.33213070,20.67871893,GDL
14039722219003651000000000U2,LONCHERIA TINO,0-5,TAMAULIPAS,1087,0,-103.34977638,20.69970063,GDL
14039722513012571000000000U7,BIRRIA Y CHAMORROS ALONDRA,0-5,MAGISTERIO,3,0,-103.34894547,20.69932177,GDL
14039722517006183000000000U0,"RESTAURANTES CON SERVICIO DE PREPARACIÓN DE PIZZAS, HAMBURGUESAS, HOT DOGS Y POLLOS ROSTIZADOS PARA LLEVAR SIN NOMBRE",0-5,NORMALISTAS,504,,-103.34172526,20.69462314,GDL
14039311910000711000000000U8,TOSTADERIA SAN MIGUEL,0-5,6 DE DICIEMBRE,1654,0,-103.35635118,20.70184199,GDL
14039722511019601000000000U9,COCINA ECONOMICA,0-5,GIGANTES,637,,-103.33145227,20.67080146,GDL
14039722513020331000000000U6,DESAYUNOS Y GORDITAS,0-5,MAGISTERIO,0,,-103.34893932,20.69936756,GDL
14039722219002531000000000U7,TORTAS AHOGADAS EL CONEJA,0-5,COAHUILA,1411,,-103.35504840,20.70156260,GDL
14039722514013651000000000U4,CENADURIA SUSY,0-5,MANUEL DOBLADO,306,,-103.33160255,20.67606284,GDL
14039461110003101000000000U4,VENTA DE ABARROTES ULTRAMARINOS Y MISCELANEAS,0-5,INGLATERRA,3225,0,-103.39519811,20.67245052,GDL
14039722219042692000000000U9,BIRRIERIA EL CHINO,0-5,GUAYANA,2197,0,-103.38241525,20.64850838,GDL
14039722511009311000000000U7,FONDA LOLIS,0-5,7,215,0,-103.35054014,20.64501781,GDL
14039722212004611000000000U0,TACOS Y GORDITAS EL GALLO CHITO,0-5,MAGISTERIO,6,0,-103.34893317,20.69941337,GDL
14039722212032441000000000U8,COMEDOR BIOZONE,6-10,3,0,0,-103.36594053,20.64258545,GDL
14039722512006401000000000S7,ESTACIONAMIENTO LOS MARISCOS,0-5,ANTONIO BRAVO,,,-103.33326706,20.66224764,GDL
14039722514033851000000000U6,TORTAS AHOGADAS MISTER TROMPAS,0-5,MAGISTERIO,18,0,-103.34892958,20.69944012,GDL
14039722212028341000000000U6,CARNES ASADAS ANSELMO,0-5,MAGISTERIO,5,0,-103.34892719,20.69945796,GDL
14039722514017731000000000S0,SEPER TORTAS AHOGADAS ROBERS,11-30,LOPEZ PORTILLO,754,,-103.33378153,20.68418960,GDL
14039722511016401000000000U7,KALU ORIENTAL & SEAFOOD,0-5,CALZADA DEL EJERCITO,43,,-103.33143525,20.66961244,GDL
14039722518010371000000000U3,COMIDA CASERA AL ALTO VACIO RISTO GOURMET,0-5,Juan Palomar y Arias,454,0,-103.39325734,20.68315856,GDL
14039722511002791000000000U7,GREEN SALADS,0-5,7,202,0,-103.35065413,20.64485493,GDL
14039722219042302000000000U5,CARNES ASADAS SABY,11-30,RINCON DE LAS PRADERAS,1301,0,-103.38868033,20.65416428,GDL
14039722514020581000000000U4,TORTAS Y HAMBURGUESAS HECTOR,0-5,16,0,,-103.35866711,20.64271411,GDL
14039722212007381000000000U7,TACOS AL VAPOR GARMANS,0-5,MARIANO JIMENEZ,863,0,-103.33466429,20.68611406,GDL
14039722219044223001000000U1,LA CASITA DE DON PABLO DE LAS 2 B,6-10,TAMAULIPAS,1065,0,-103.34914844,20.69962893,GDL
14039722517003601000000000U4,CARNES ASADAS Y ARRACHERAS,0-5,FRANCISCO DE ORELLANA,2512,0,-103.36894012,20.64285770,GDL
14039722212032331000000000U1,RICOS POLLOS,0-5,7,147,0,-103.35157832,20.64446938,GDL
14039722518008491000000000U3,LAS 2 B,0-5,TAMAULIPAS,1061,0,-103.34911048,20.69962460,GDL
14039722518009411000000000U0,DESAYUNOS ROSA,0-5,FRAY ANDRES DE URDANETA,1712,,-103.38027011,20.64694311,GDL
14039722514031362000000000U6,EMILIOS TACOS GRILL,6-10,GUADALUPE,179,,-103.39465355,20.66619751,GDL
14039722513017801000000000U3,ANTOJITOSEXICANOS,0-5,TAMAULIPAS,1,0,-103.34905231,20.69961796,GDL
14039722511013841000000000U7,FONDA DELI,0-5,FRAY ANTONIO MARGIL DE JESUS,218,,-103.33360965,20.68403153,GDL
14039722518008641000000000U3,COCINA ECONOMICA SIN NIMBRE,0-5,FEDERACION,568,,-103.33207140,20.67954064,GDL
14039722511013785000000000U6,EL ITALIANO,0-5,DIAGONAL GOLFO DE CORTES,4134,,-103.39433522,20.68021650,GDL
14039722517007621000049221S8,POLLO BRONCO,0-5,12 A,1889,0,-103.35183748,20.64434008,GDL
14039722514020561000000000U6,RESTAURANTE CON SERVICIO DE PREPARACIÓN DE TACOS Y TORTAS SIN NOMBRE,0-5,16,0,,-103.35868888,20.64266062,GDL
14039722212012371000000000U1,TAQUERIA SIN NOMBRE,0-5,7,178,,-103.35103870,20.64463450,GDL
14039722511011413000000000U7,MINA LA ANTIGUA RESTAURANTE CAFE,0-5,DIAGONAL GOLFO DE CORTES,4140,4130,-103.39434138,20.68022234,GDL
14039722511012391000000000U4,RESTAURANTE LAS VIAS,0-5,LAZARO CARDENAS,3260,,-103.39452885,20.66559920,GDL
14039722513016791000000000U7,FLAUTAS,0-5,TAMAULIPAS,9,0,-103.34900362,20.69961241,GDL
14039722514003471000000000U9,LA AHOGADA EXPRESS,0-5,GUADALUPE,186,0,-103.39475348,20.66655778,GDL
14039722514008511000000000U7,TACOS EL ANTOJO,6-10,MARIANO JIMENEZ,685,0,-103.33466645,20.68625010,GDL
14039722514016981000000000U2,LONCHERIA MACHADO,0-5,MARIANO JIMENEZ,687,0,-103.33466717,20.68629544,GDL
14039722511017261000000000U4,RINCON BUGAMBILIAS,0-5,LOPEZ PORTILLO,760,,-103.33378376,20.68454334,GDL
14039722514030151000000000U4,TORTAS AHOGADAS FONDA DE GUISADOS,0-5,RUBEN DARIO,1350,,-103.38280210,20.69659752,GDL
14039722514030711000000000U5,LONCHERIA CHIO,0-5,FRAY ANDRES DE URDANETA,2160,,-103.37978409,20.64658436,GDL
14039722514025401000000000U0,TACOS DE BARBACOA DON LUIS,0-5,REYES CATOLICOS,1522,0,-103.37276077,20.64363983,GDL
14039722512004981000000000S0,MARISQUERIA 7 MARES,0-5,JUAN PALOMAR Y ARIAS,447,,-103.39345427,20.68303876,GDL
14039722516002321000000000U2,EL BUEN SAZON,0-5,7,154,0,-103.35132496,20.64446686,GDL
14039722513018342000000000U7,BIRRIERIA ANGEL,6-10,ADOLFO LOPEZ MATEOS SUR,1292,0,-103.39422522,20.66428882,GDL
14039722514020231000000000U6,TORTAS CUBANAS JAVIER,0-5,8,,,-103.36467854,20.64231660,GDL
14039722511011092000000000U9,EL FONDUE RESTAURANTE COCINA PREHISPANICA,0-5,GUADALUPE,194,0,-103.39482092,20.66655869,GDL
14039722219016101000000000U3,MENUDERIA LULU,0-5,SALVADOR QUEVEDO Y ZUBIETA,900,0,-103.33458038,20.68621785,GDL
14039722514015871000000000S6,TACOS SAN ONOFRE,0-5,SALVADOR QUEVEDO Y ZUBIETA,895,,-103.33454032,20.68616440,GDL
14039722212006781010000000U9,COMIDA SIN NOMBRE,0-5,12,1917,0,-103.35117078,20.64448756,GDL
14039722512002492000000000U0,MARISCOS EL BALSERITO,11-30,CLEMENTE AGUIRRE,296,,-103.33312866,20.68316191,GDL
14039722110002442001000000U8,RESTAURANTE KOREAN GRILL,11-30,PABLO NERUDA,2707,0,-103.38203486,20.69720277,GDL
14039722518010051000000000U1,MI CASA COCINA ECONOMICA,0-5,VALLARTA,3233,8,-103.39544973,20.67423358,GDL
14039722514016551000000000U3,TAQUERIA LOS POCHOLONES,0-5,SALVADOR QUEVEDO Y ZUBIETA,889,0,-103.33442473,20.68601016,GDL
14039722219022791000000000U3,CENADURIA,0-5,7,138,0,-103.35166291,20.64427754,GDL
14039722219041382000000000U8,TACOS TACOTE,0-5,ANTONIO BRAVO,1050,,-103.33301638,20.66216635,GDL
14039722513018901000000000U0,CARNITAS Y TORTAS,0-5,VICENTE SUAREZ,0,,-103.36266803,20.70288203,GDL
14039722511007931000000000U4,FONDA DULCE,0-5,SALVADOR QUEVEDO Y ZUBIETA,889,0,-103.33434462,20.68590328,GDL
14039722219038652001000000U9,QUE MONA ESTA LA MONA,6-10,GUADALUPE,200,,-103.39488835,20.66655961,GDL
14039722515000171001000000U5,FRESH SALADS,11-30,COLOMOS,2770,0,-103.38342433,20.69624942,GDL
14039722514030671000000000U1,TACOS EL MORENO,0-5,SALVADOR QUEVEDO Y ZUBIETA,889,,-103.33432459,20.68587655,GDL
14039722514004031000000000U0,LA ISLA II,0-5,SALVADOR QUEVEDO Y ZUBIETA,889,0,-103.33430913,20.68585593,GDL
14039722212027531000000000U3,TAQUERIA EL HORNITO,6-10,SALVADOR QUEVEDO Y ZUBIETA,879,0,-103.33424133,20.68576544,GDL
14039722518009971000000000U3,SECRETARIA DE EDUCACION,0-5,FRAY ANTONIO ALCALDE,1351,,-103.34797846,20.69928586,GDL
14039722219004491000000000U2,MR ALEX,0-5,SALVADOR QUEVEDO Y ZUBIETA,879,0,-103.33419670,20.68570590,GDL
14039722110002272001000000U9,SUSHI MOVIL BARRA,6-10,TERRANOVA,1133,0,-103.38647328,20.69370660,GDL
14039722518000701000000000U3,PUESTO DE DESAYUNO,0-5,MARTIRES IRLANDESES,0,,-103.35970758,20.70276506,GDL
14039722219039862000000000S3,AZA2 LOS NORTEÑOS TAQUERIA,0-5,MANUEL ACUÑA,3083,,-103.39306751,20.68437053,GDL
14039722518008691000000000U8,LAS GUERITAS,0-5,FRAY ANDRES DE URDANETA,2154,,-103.37959788,20.64629823,GDL
14039722514034331000000000U8,TORO AZADO TACOS,0-5,RUBEN DARIO,1349,,-103.38306236,20.69662227,GDL
14039722219034221001000000U7,CARBON PARRILLA DE BARRIO,11-30,JUAN PALOMAR Y ARIAS,512,,-103.39325626,20.68396590,GDL
14039722517002882000000000U1,VENTA DE HAMBUERGUESAS,0-5,JARAUTA,196,0,-103.33100756,20.67415456,GDL
14039722219012601000000000U6,LONCHERIA,0-5,SALVADOR QUEVEDO Y ZUBIETA,875,0,-103.33398097,20.68541805,GDL
14039722514032011000000000U8,TORTAS AHOGADAS,0-5,MIGUEL GALINDO,1675,,-103.35683115,20.70238233,GDL
14039722513004411000000000U6,GORDITAS,0-5,LOPEZ PORTILLO,809,0,-103.33385336,20.68519547,GDL
14039722219041672000000000U2,TAQUERIA DON PEDRO,0-5,REYES CATOLICOS,1509,0,-103.37267416,20.64340205,GDL
14039722518009201000000000U5,COCINA SAN IGNACIO,0-5,MANUEL AVILA CAMACHO,1728,,-103.36004406,20.70286544,GDL
14039722514014501000096945M0,LONCHERIA LA LOCAL,0-5,GUAYANA,2201,,-103.38314761,20.64849880,GDL
14039722212027061000000000U1,MUNDO FRESCO,0-5,VALLARTA,3233,15,-103.39561358,20.67423339,GDL
14039722514028651000000000U7,TORTAS AHOGADAS,0-5,TABASCO,0,,-103.35367667,20.70169323,GDL
14039722514032331000000000S0,TORTAS PEPE CASTAÑEDA,0-5,CHICALOTE,578,0,-103.38665608,20.65140832,GDL
14039722514029001000000000U9,TORTAS TIO JUAN,0-5,MANDARINA,1610,0,-103.38310817,20.64840946,GDL
14039722513019851000000000S6,MENUDERIA DON CHUY,0-5,MANDARINA,1610,,-103.38311160,20.64838152,GDL
14039722219038192000000000U6,NATURALLE PIZZA,0-5,JOSE MARIA ECHAURI,198,0,-103.33362817,20.68493999,GDL
14039722511014893000000000U7,SAMAY,11-30,MARIANO OTERO,1329,,-103.39019021,20.65547119,GDL
14039722514030561000000000U4,TAQUERIA,0-5,REPUBLICA,513,,-103.33132181,20.67783460,GDL
14039722514014941000000000U8,TACOS Y JUGOS SIN NOMBRE,0-5,MARTIRES IRLANDESES,0,,-103.35973011,20.70292002,GDL
14039722514033551000000000U2,TAQUERIA SAN MIGUEL,0-5,SAN MIGUEL,713,,-103.39499155,20.66599725,GDL
14039722514001061000000000S0,TORTAS AHOGADAS Y ENMOLADAS WIZARS,0-5,ERMITA,0,,-103.39470770,20.66487680,GDL
14039722110001391010000000U8,CHAMORROS GIGIO,6-10,RIO BALSAS,1052,0,-103.33375344,20.65975218,GDL
14039722219028621000000000S6,LONCHES AMPARITO,0-5,SALVADOR QUEVEDO Y ZUBIETA,208,,-103.33351461,20.68488701,GDL
14039722518004571000000000U6,COCINA ECONOMICA BERTHA,0-5,SALVADOR QUEVEDO Y ZUBIETA,212,0,-103.33349674,20.68486773,GDL
14039722514005571000000000U4,TORTAS CUBANAS,0-5,VIOLETA,57,8,-103.33520999,20.65705231,GDL
14039722511019631000000000U6,LA COCINITA,0-5,ALVARO OBREGON,651,,-103.33073771,20.67156728,GDL
14039722212017441000000000U7,BEIRUT RESTAURANT,0-5,ADOLFO LOPEZ MATEOS SUR,1308,,-103.39452004,20.66384204,GDL
14039722511015001000000000U6,KEKAS MARIA CAPRICHOS,0-5,BELISARIO DOMINGUEZ,79,,-103.33070646,20.67215196,GDL
14039722514026651000000000U9,TACOS AL VAPOPR MEÑOS,0-5,FRAY ANDRES DE URDANETA,2082,0,-103.37877347,20.64554531,GDL
14039722511014482000000000U9,WINNERS BUR BAR,6-10,TURIN,1182,,-103.38613465,20.69446263,GDL
14039462112004321010000000U2,TACOS LAS PRIMAS,0-5,BELISARIO DOMINGUEZ,91,0,-103.33067615,20.67224223,GDL
14039722219044543000000000U2,MARISCOS MARTIN,6-10,GOA,1524,,-103.36952418,20.64241598,GDL
14039722516000651000000000U4,SMASH BURGUER,0-5,SIERRA NEVADA,117,,-103.33450297,20.68701006,GDL
14039722516003791000000000U5,MONA SUSHI TERRANOVA,0-5,TERRANOVA,1180,,-103.38618276,20.69445312,GDL
14039722514022721000000000U4,TORTAS AHOGADAS MATADOR,0-5,GIGANTES,682,0,-103.33066803,20.67047420,GDL
14039722511016882000000000U8,CASA REAL RESTAURANTE,6-10,TARASCOS,,3335,-103.39476659,20.68089044,GDL
14039722514006061000000000U5,TACOS Y TORTILLAS,0-5,VIOLETA,1019,62,-103.33507601,20.65700472,GDL
14039722511009621000000000U9,LONCHERIA MARTHITA,0-5,VIOLETA,1019,85,-103.33507601,20.65700472,GDL
14039722212009161000000000U1,TAQUERIA EL GUERO,0-5,VIOLETA,1019,9,-103.33507601,20.65700472,GDL
14039722219005031000000000U5,ANTOJITOS,0-5,VIOLETA,1019,69,-103.33507601,20.65700472,GDL
14039722514015821000000000U1,DELI GARDEN,0-5,VIOLETA,1019,77,-103.33507601,20.65700472,GDL
14039722514021621000000000U7,MENUDERIA ROSARIO,0-5,VIOLETA,1019,82,-103.33507601,20.65700472,GDL
14039722511014012000000000U4,TIERRA FUEGO,0-5,JOSE MARIA VIGIL,3062,0,-103.38863454,20.69200178,GDL
14039722513016311000000000U4,LONCHERIA READY ECH,0-5,RIO BALSAS,1236,,-103.33420264,20.65848716,GDL
14039722514021601000000000U9,TACOS MARIOS,0-5,5 DE FEBRERO,1048,0,-103.33448679,20.65796453,GDL
14039722514015221000000000U4,TACOS DE CANASTA DON CHUY,0-5,MARTIRES IRLANDESES,0,,-103.35976690,20.70317306,GDL
14039722516000112001000000U7,SUB WAY,0-5,RUBEN DARIO,1379,,-103.38290472,20.69723146,GDL
14039722511002721000000000U4,FONDA EL KASI,0-5,SIERRA NEVADA,853,0,-103.33441641,20.68709187,GDL
14039722219038122000000000U3,MENUDERIA LOS TRES BETOS,6-10,NORMALISTAS,464,0,-103.34049185,20.69468178,GDL
14039722514018451000000000U4,OTRA GUERA TAQUERA,0-5,INDEPENDENCIA NORTE,835,0,-103.33503695,20.68817071,GDL
14039722514033241000000000U0,TORTAS AHOGADAS DANY,0-5,VIOLETA,73,,-103.33500738,20.65698035,GDL
14039722511018001000000000U3,ALTERNATIVA SUCULENTA,0-5,PASEO DE LA ARBOLEDA,2350,,-103.38643227,20.65071865,GDL
14039722514002221000000000U9,TACOS EL PAISA,0-5,CHIHUAHUA,1487,0,-103.35661303,20.70275482,GDL
14039722212008191000000000U9,MARISCOS EL SOCIO,0-5,CHIHUAHUA,1481,0,-103.35652684,20.70274859,GDL
14039722219039612000000000U2,TORTAS AHOGADAS LA GATA,0-5,CONSTANCIA,112,,-103.33091156,20.66765066,GDL
14039722219038752000000000U7,CENADURIA CHARLY,6-10,FRAY ANDRES DE URDANETA,2036,0,-103.37806900,20.64499318,GDL
14039722219045093001000000U7,LA PASTERIA,31-50,TERRANOVA,1171,0,-103.38649444,20.69443189,GDL
14039722518009701000000000U4,TACOS BARBACOA,0-5,ISLA MARTINICA,2659,,-103.37646279,20.64423233,GDL
14039722517006611000000000U0,PIZZAS A LA LEÑA MI FAVORITA,6-10,FRAY ANDRES DE URDANETA,2676,0,-103.37789393,20.64485897,GDL
14039722518006841000000000U1,DESAYUNOS ALEX,0-5,NUEVO LEON,1038,0,-103.34908060,20.70045684,GDL
14039722212019381000000000U3,COCINA ECONOMICA,0-5,PRIMO FELICIANO VELAZQUEZ,3315,0,-103.39608306,20.67030898,GDL
14039722219044793001000000U3,MIND CAFE,0-5,SIERRA NEVADA,815,0,-103.33430511,20.68718673,GDL
14039722219034211000000000U8,MARISCOS 7 MARES,6-10,MAYAS,3145,0,-103.39421104,20.68311212,GDL
14039722518006911000000000U2,COMIDA ECONOMICA,0-5,ALBERTA,1376,0,-103.38464440,20.69610837,GDL
14039722516005041000000000U3,POLLOS AL CARBON DON HECTOR,0-5,VIOLETA,1040,,-103.33491854,20.65684703,GDL
